x,y,u,v,p,vMag
-6.00348661e-02,3.52774990e-01,3.20442706e-01,1.06813237e-01,5.89973330e-01,3.37775946e-01
4.55628651e-01,1.25318946e-01,-8.96757692e-02,-1.25237930e+00,-1.31195414e+00,1.25558579e+00
5.93260699e-01,3.62071793e-01,2.39216399e+00,-2.24495339e+00,1.38146710e+00,3.28058910e+00
-4.03119130e-03,-1.50579984e-01,8.21244597e-01,2.58877754e-01,9.53787982e-01,8.61080945e-01
-1.92529968e-01,-9.58242561e-02,8.03938389e-01,2.50453174e-01,1.01919031e+00,8.42047334e-01
-9.82883390e-02,7.85659349e-02,3.04982692e-01,-1.65121257e-01,-1.69172466e-01,3.46813291e-01
3.21975270e-01,2.04194706e-02,-1.00093551e-01,-2.22739577e-01,-1.01883435e+00,2.44195908e-01
-1.00755630e-01,2.82509044e-01,-6.83038235e-01,5.29102862e-01,2.26003543e-01,8.63997161e-01
-2.64807277e-01,1.66342573e-02,8.26658726e-01,2.62318790e-01,9.28143203e-01,8.67280722e-01
2.86707258e-01,-8.60776104e-02,9.70321670e-02,5.05711675e-01,2.99258292e-01,5.14936447e-01
2.81523233e-01,3.80782682e-02,2.97495902e-01,5.60147643e-01,4.51213956e-01,6.34246945e-01
1.06457912e-02,-7.29519687e-03,-2.44410664e-01,-2.05758214e-03,-2.28865668e-01,2.44419321e-01
5.78039206e-03,2.76468216e-01,3.83774817e-01,3.11513692e-02,9.14113879e-01,3.85037035e-01
4.90977640e-01,-1.98362921e-01,9.31303382e-01,-1.52389205e+00,4.26879585e-01,1.78593755e+00
5.55452410e-01,5.19886894e-02,1.99050808e+00,-1.74343669e+00,1.49794376e+00,2.64607143e+00
2.67837574e-01,-1.42060900e-02,4.19293195e-01,1.28715739e-01,4.12620425e-01,4.38605219e-01
-8.79739454e-02,-7.27823022e-02,6.69776678e-01,1.62633225e-01,1.16458130e+00,6.89238966e-01
5.72707120e-01,1.57304688e-01,2.19199061e+00,-1.90925562e+00,1.52016950e+00,2.90690207e+00
-3.63889828e-02,4.86081397e-03,5.05825430e-02,-2.53190100e-01,-4.34132338e-01,2.58193374e-01
7.73037770e-02,-3.67530584e-01,6.38105631e-01,9.60242003e-02,1.08372808e+00,6.45290196e-01
-2.05136834e-01,2.98491804e-01,1.07854545e-01,-2.61883169e-01,-4.20237184e-01,2.83223212e-01
-2.01983383e-01,3.23248522e-01,-6.83794022e-02,-1.91453382e-01,-3.92149806e-01,2.03298151e-01
4.89237672e-01,3.43887329e-01,5.55479169e-01,-1.59628451e+00,-6.40665412e-01,1.69017196e+00
-1.24388958e-01,-1.34840126e-01,6.85870886e-01,1.87108919e-01,1.18703222e+00,7.10935056e-01
2.85348208e-01,3.47597791e-01,5.26985288e-01,2.08393559e-01,5.54251194e-01,5.66693366e-01
3.52744867e-01,1.97831836e-01,1.49448989e-02,-3.72183740e-01,-5.99613011e-01,3.72483671e-01
4.63494210e-01,-1.87880081e-01,3.47635657e-01,-1.17000878e+00,-2.36711502e-01,1.22056186e+00
-1.16790111e-01,-2.80497024e-01,8.31226349e-01,2.70613968e-01,8.00003469e-01,8.74167681e-01
5.76916768e-01,-1.25899821e-01,2.37719464e+00,-1.68730235e+00,1.87740946e+00,2.91514039e+00
-3.04625347e-01,-2.04953605e-01,5.09013295e-01,7.11578727e-02,2.72590101e-01,5.13963044e-01
3.02194602e-01,-2.19421333e-01,-4.02121097e-02,-2.00826764e-01,-1.03556406e+00,2.04813093e-01
5.63296847e-01,1.04342625e-01,2.08032036e+00,-1.82055521e+00,1.50436568e+00,2.76444459e+00
6.25823174e-02,-2.38541340e-01,8.27043295e-01,2.63654470e-01,8.96072745e-01,8.68052006e-01
2.25834701e-01,-1.20143280e-01,2.41589561e-01,-6.24851584e-01,-9.94810984e-02,6.69929147e-01
-5.86593138e-02,3.09497838e-01,2.99036622e-01,3.20803165e-01,-1.24210313e-01,4.38563079e-01
3.12443622e-01,6.63969397e-02,-7.53877386e-02,5.53408742e-01,-2.13720888e-01,5.58519959e-01
-3.73844791e-01,-1.19891091e-01,5.00505447e-01,6.51070774e-02,2.62777925e-01,5.04722357e-01
1.83557652e-01,-1.94078470e-01,-2.05787309e-02,-9.44120705e-01,-1.17142618e+00,9.44344938e-01
5.24220026e-01,2.14032790e-01,1.32881904e+00,-1.87788415e+00,4.74140286e-01,2.30048013e+00
3.60668781e-01,-1.27279300e-01,3.90390754e-01,-1.70651406e-01,1.24152884e-01,4.26059663e-01
-3.30482837e-01,-3.50715843e-01,4.92260903e-01,5.85350841e-02,2.53274560e-01,4.95728910e-01
-1.69233129e-01,-1.13626427e-01,7.67490387e-01,2.39510939e-01,1.11644793e+00,8.03994358e-01
9.57741343e-02,3.19050219e-01,7.56315470e-01,-3.66652399e-01,2.18394065e+00,8.40504050e-01
4.59011853e-01,-1.35061685e-01,1.94479689e-01,-1.15258229e+00,-5.76457441e-01,1.16887474e+00
-1.40885687e-01,-1.19341162e-01,7.03595042e-01,2.07208887e-01,1.19554818e+00,7.33472228e-01
-1.41940814e-01,3.39021849e-01,-4.56769437e-01,4.95791852e-01,2.53563046e-01,6.74127460e-01
2.75613451e-01,-2.34186675e-01,2.47754186e-01,-1.22922465e-01,2.87175894e-01,2.76571989e-01
-4.38794293e-02,-1.86656787e-01,6.33978009e-01,1.07506946e-01,1.09542882e+00,6.43028677e-01
5.00940171e-01,-1.09149353e-01,1.08660007e+00,-1.59594440e+00,5.71848512e-01,1.93073523e+00
-1.72866450e-01,-2.36985181e-01,7.35095978e-01,2.18204692e-01,5.28491437e-01,7.66798139e-01
-1.77336582e-01,3.53406635e-01,-2.80683845e-01,3.10506105e-01,1.30305514e-01,4.18565959e-01
-7.21483183e-02,2.82541264e-01,1.63035199e-01,2.92694747e-01,-1.69449933e-02,3.35038334e-01
7.97397958e-02,-2.48155331e-01,8.06918383e-01,2.64001310e-01,6.97056234e-01,8.49007666e-01
-3.09556146e-01,2.38838314e-01,6.50924325e-01,1.37536719e-01,1.13611877e+00,6.65296018e-01
-1.04866496e-02,2.27011973e-01,2.18812227e-01,7.59785175e-02,-3.35580111e-01,2.31627986e-01
-1.19446009e-01,2.22741423e-01,-2.67139077e-01,9.83427316e-02,-1.22072577e-01,2.84665734e-01
4.45501303e-01,2.13753283e-01,-4.43970323e-01,-1.26174009e+00,-1.50205076e+00,1.33757162e+00
6.00599622e-01,1.13679503e-01,2.61923218e+00,-1.99119246e+00,1.79519975e+00,3.29017091e+00
6.10476754e-01,-2.02265318e-01,2.85846591e+00,-1.98992848e+00,1.94173920e+00,3.48290706e+00
1.84931974e-01,-3.45156301e-01,1.96529239e-01,-3.84336650e-01,-2.55978793e-01,4.31669325e-01
-2.66084777e-01,-2.21297343e-01,5.27899265e-01,8.45855325e-02,2.92872012e-01,5.34632921e-01
6.05710302e-01,1.86319639e-02,2.72518921e+00,-1.97724485e+00,1.87798572e+00,3.36692047e+00
-2.93418978e-01,-6.47033432e-02,6.35944486e-01,1.54994175e-01,4.02562082e-01,6.54559851e-01
-1.08980188e-01,2.21266944e-01,-2.77935594e-01,2.36831471e-01,3.40157375e-02,3.65153849e-01
4.66068019e-01,-3.74299072e-01,5.07236958e-01,-1.24626386e+00,1.21887028e-01,1.34553444e+00
-5.76930411e-02,1.86289419e-01,-3.80850703e-01,4.87183094e-01,2.74122715e-01,6.18380666e-01
-3.27548498e-01,-3.32562401e-01,4.92698938e-01,5.88759333e-02,2.53800035e-01,4.96204227e-01
1.61351595e-01,3.23290136e-01,5.47237635e-01,3.29464674e-01,1.82302788e-01,6.38761282e-01
4.82758730e-01,-2.42915913e-01,7.82423139e-01,-1.45528018e+00,2.67219126e-01,1.65227914e+00
4.01763148e-01,6.76281814e-03,-1.10190317e-01,-8.20361853e-01,-1.44502535e-01,8.27729106e-01
5.50654918e-01,3.42504762e-01,1.72229981e+00,-2.10222507e+00,7.99169242e-01,2.71765828e+00
5.28120200e-02,2.84280149e-01,6.79774880e-01,-2.61206239e-01,1.93356693e+00,7.28232503e-01
-1.88638203e-01,8.00419821e-02,6.36018276e-01,1.10756323e-01,1.10011959e+00,6.45589828e-01
1.85072440e-01,2.17219063e-01,1.06053263e-01,-1.70302927e-01,-6.10842764e-01,2.00624987e-01
6.19015723e-02,1.73630768e-01,3.10762167e-01,3.40621293e-01,-1.31639510e-01,4.61081326e-01
-9.94393807e-02,-1.10012599e-01,6.32012606e-01,1.01807430e-01,1.08797324e+00,6.40159905e-01
-3.61942389e-01,2.19968999e-01,7.90685296e-01,2.45555267e-01,1.05651951e+00,8.27937543e-01
5.07062116e-01,2.39983804e-01,9.80003357e-01,-1.77027130e+00,-7.12701380e-02,2.02342963e+00
3.18826395e-02,-1.83585325e-01,8.02871823e-01,2.57744908e-01,6.61554694e-01,8.43229294e-01
3.30164840e-01,-1.51164915e-01,3.44413891e-03,-5.67788601e-01,-1.22442639e+00,5.67799032e-01
3.82212014e-01,1.24803535e-01,2.11933240e-01,-2.55274117e-01,6.83377087e-02,3.31783921e-01
3.97538007e-01,-1.31202099e-01,-1.03098974e-01,-8.38447869e-01,-1.81128606e-01,8.44762802e-01
5.10805411e-01,2.59858035e-01,1.03790021e+00,-1.81519091e+00,-3.78385559e-02,2.09096980e+00
-1.28344790e-01,-3.65994035e-01,6.34128809e-01,1.54738799e-01,3.99926960e-01,6.52735353e-01
3.53205762e-01,9.41304786e-03,9.54477564e-02,-1.56955317e-01,-4.46433425e-01,1.83698788e-01
4.11423936e-01,-2.30419026e-01,-6.83989167e-01,-1.00312304e+00,-7.35058069e-01,1.21412396e+00
6.09685745e-01,1.40956587e-01,2.74164248e+00,-2.07122374e+00,1.81282616e+00,3.43606901e+00
1.20049424e-01,3.17903822e-01,6.41862869e-01,-1.41925231e-01,1.62607622e+00,6.57366455e-01
2.49895062e-01,2.43727427e-01,-3.68913531e-01,-1.35935962e-01,6.18820190e-01,3.93161267e-01
-3.44051658e-01,-2.27192113e-01,4.95658696e-01,6.12164438e-02,2.57282138e-01,4.99424666e-01
1.65259027e-01,-1.09193561e-01,-3.89405459e-01,-3.40484858e-01,-5.60321987e-01,5.17268360e-01
5.38769183e-01,-3.29607761e-01,1.92585540e+00,-1.38949692e+00,1.77166510e+00,2.37478852e+00
-3.20301529e-01,2.98992156e-01,6.30582094e-01,1.02344736e-01,1.08776915e+00,6.38833523e-01
5.98282920e-01,-2.42446039e-01,2.70128798e+00,-1.85477972e+00,1.95739377e+00,3.27676129e+00
-9.02518629e-02,-2.28450652e-01,7.24612117e-01,2.23022327e-01,1.18485963e+00,7.58156776e-01
-3.63200563e-01,1.47733131e-01,8.14882278e-01,2.64903843e-01,7.02401578e-01,8.56858909e-01
6.09528587e-01,-3.22528522e-01,2.88028765e+00,-1.98696578e+00,1.95288908e+00,3.49915552e+00
3.85239588e-01,-6.31560600e-02,3.15478086e-01,-6.50345683e-01,-1.45008326e-01,7.22824931e-01
3.93040313e-02,2.28835671e-01,2.85816342e-01,1.80822209e-01,3.95715296e-01,3.38212430e-01
-2.97439084e-01,1.26399407e-01,7.60797858e-01,2.38753602e-01,1.13524950e+00,7.97381103e-01
-3.69945630e-01,1.63161604e-01,8.19153547e-01,2.66941488e-01,7.19458342e-01,8.61551106e-01
5.08866751e-01,-1.37018583e-01,1.27275431e+00,-1.58736455e+00,8.95769119e-01,2.03460813e+00
9.58062761e-02,-1.18435343e-01,-1.87329829e-01,-1.27708390e-01,-3.44467282e-01,2.26719871e-01
3.10853355e-01,1.58019771e-02,-9.34949368e-02,4.78213072e-01,-3.57098401e-01,4.87266928e-01
-2.44689076e-01,2.01897300e-01,6.50551677e-01,1.36124834e-01,1.13435245e+00,6.64640844e-01
2.22185358e-01,-5.07865633e-02,-2.82231599e-01,-4.41515326e-01,-1.74346566e-01,5.24013817e-01
-1.26916369e-01,1.40606243e-01,2.24644259e-01,-2.32772022e-01,-3.15948606e-01,3.23493212e-01
4.20342437e-01,-9.96779774e-02,-7.51443386e-01,-1.05528677e+00,-9.21837687e-01,1.29549110e+00
5.80129893e-03,1.93540985e-01,2.46661767e-01,-1.74476057e-02,-4.00669992e-01,2.47278079e-01
-2.27534929e-01,-2.31232820e-01,5.71464777e-01,1.13830641e-01,3.36595118e-01,5.82691550e-01
1.67068675e-01,3.34193989e-01,5.37201643e-01,3.77248585e-01,8.86922032e-02,6.56431317e-01
-2.27041331e-01,5.49242593e-02,6.86124325e-01,1.89794347e-01,1.19115710e+00,7.11890757e-01
4.46452776e-01,1.81003802e-01,-3.89114618e-01,-1.25831366e+00,-1.51384759e+00,1.31710422e+00
6.99101091e-02,-8.52065816e-02,-2.26632625e-01,-4.53400388e-02,-2.71470040e-01,2.31123492e-01
3.68729522e-01,3.67757068e-01,-3.45408708e-01,-2.85459220e-01,-1.31137520e-01,4.48100597e-01
-1.39332205e-01,3.57282247e-01,-7.33988643e-01,5.56168795e-01,2.21114352e-01,9.20903385e-01
2.77372725e-01,-3.17772323e-01,2.43941262e-01,-2.11602107e-01,1.39538944e-03,3.22928458e-01
1.59671000e-01,3.21030412e-01,5.44784784e-01,3.03397417e-01,2.18571588e-01,6.23570740e-01
-3.15072453e-01,3.66230284e-02,7.68881917e-01,2.38612220e-01,5.86344719e-01,8.05056036e-01
2.22386245e-01,1.55263661e-02,-6.00561261e-01,-3.16631794e-01,1.90279767e-01,6.78917885e-01
4.72029275e-01,1.50360889e-01,2.98245817e-01,-1.37752640e+00,-7.49477506e-01,1.40944302e+00
2.16869800e-01,2.03818032e-01,-3.28292847e-01,-4.01575923e-01,-3.83375466e-01,5.18690109e-01
-1.37064791e-01,-1.61858897e-01,7.50753284e-01,2.34477356e-01,1.14848387e+00,7.86517739e-01
-3.10204916e-01,-3.02107710e-02,6.43644452e-01,1.59940228e-01,4.10914421e-01,6.63218737e-01
-1.67831371e-01,-2.66455078e-01,6.88959599e-01,1.89188823e-01,4.63994682e-01,7.14463234e-01
-1.40597585e-01,-2.26093551e-01,8.32295895e-01,2.68410325e-01,8.55095983e-01,8.74505937e-01
3.95320490e-01,-1.30996913e-01,-1.49148665e-02,-7.94894755e-01,-1.36662230e-01,7.95034707e-01
3.78583353e-01,2.92883496e-01,-4.71086174e-01,3.04172933e-03,-4.73080277e-02,4.71096009e-01
4.83664638e-01,-7.37110406e-03,6.72231317e-01,-1.44963539e+00,-4.85689491e-02,1.59791672e+00
-3.06682912e-01,-3.43408469e-01,4.93463337e-01,5.94607592e-02,2.54720151e-01,4.97032851e-01
1.55488136e-02,1.35267428e-01,-3.98043692e-01,6.17878675e-01,1.83695495e-01,7.34991729e-01
-1.22568816e-01,4.15363121e-02,7.84157991e-01,2.41511807e-01,1.05670178e+00,8.20506990e-01
8.66612325e-02,9.41140925e-02,9.73669365e-02,3.56915236e-01,3.81786674e-02,3.69957834e-01
2.84242778e-01,2.86882678e-02,2.50619590e-01,6.27282321e-01,4.37506855e-01,6.75494850e-01
2.70125489e-01,3.69888996e-02,4.27820355e-01,2.59685874e-01,4.31500912e-01,5.00466764e-01
2.22943647e-02,-2.97123267e-01,6.29418492e-01,1.06464669e-01,1.09162462e+00,6.38359129e-01
-4.07659554e-02,3.22839613e-01,3.11933815e-01,1.23492375e-01,5.40558338e-01,3.35489303e-01
3.63416163e-01,-7.42891028e-02,3.44724774e-01,-1.32508591e-01,1.18221223e-01,3.69315177e-01
3.36950052e-01,2.18186725e-01,-1.59659401e-01,-6.93555593e-01,-1.18144679e+00,7.11695492e-01
1.04873676e-01,-9.81520218e-02,-2.67915010e-01,-4.85360622e-04,-2.23277524e-01,2.67915457e-01
-2.16611365e-01,-1.33427302e-01,7.86677241e-01,2.49235019e-01,6.23163879e-01,8.25214624e-01
4.35149886e-01,-3.22352813e-01,-2.21712336e-01,-9.18282986e-01,-1.03305459e+00,9.44669247e-01
-1.40186487e-01,-3.62109318e-01,6.05755210e-01,1.36571929e-01,3.70310485e-01,6.20959938e-01
-1.37425965e-01,-3.11156197e-01,7.13408947e-01,2.04931989e-01,4.96461928e-01,7.42259681e-01
-3.63539954e-01,-3.45974570e-01,4.91638720e-01,5.80623746e-02,2.52515674e-01,4.95055437e-01
2.45466998e-05,2.03542374e-01,2.33282685e-01,-1.37058347e-02,-4.06180978e-01,2.33684957e-01
5.57377343e-01,2.42922226e-01,1.90179849e+00,-1.99148333e+00,1.16223490e+00,2.75369620e+00
-2.12454051e-01,-4.55359110e-02,7.85459876e-01,2.44579926e-01,1.07548964e+00,8.22658241e-01
-6.89169416e-02,5.03908009e-02,1.10562116e-01,-2.63816923e-01,-4.21109498e-01,2.86047816e-01
-2.57404836e-02,2.81598091e-01,4.05090600e-01,3.98080528e-01,2.94803232e-02,5.67949414e-01
3.12060853e-01,8.62655573e-02,-5.15196919e-02,6.27307117e-01,-1.02791816e-01,6.29419148e-01
5.34587752e-01,-6.72509329e-02,1.71940231e+00,-1.60824442e+00,1.38425410e+00,2.35431385e+00
1.35160501e-01,1.56001287e-01,1.78356558e-01,5.74695915e-02,-3.08203489e-01,1.87386811e-01
6.06316640e-01,-3.57248207e-01,2.84568667e+00,-1.95180094e+00,1.96081603e+00,3.45071864e+00
5.45635019e-01,3.65635815e-01,1.61799824e+00,-2.10934567e+00,6.12481892e-01,2.65843153e+00
6.09363619e-01,-3.42437172e-01,2.88381457e+00,-1.98727298e+00,1.95407045e+00,3.50223351e+00
-2.90249723e-01,-1.29250691e-01,5.60463309e-01,1.06550321e-01,3.25777829e-01,5.70501626e-01
1.69665629e-01,1.48751092e-01,4.06207629e-02,-3.19880396e-02,-4.93609786e-01,5.17037809e-02
3.05384223e-01,-2.92739800e-01,-7.48585016e-02,-7.05399334e-01,-1.47098005e+00,7.09360301e-01
6.11713082e-01,3.45174214e-01,2.68985724e+00,-2.27464151e+00,1.60004187e+00,3.52268744e+00
4.02250950e-01,2.24912791e-02,-1.11030519e-01,-8.17062318e-01,-1.39149889e-01,8.24571788e-01
4.07997962e-01,2.61718504e-01,-7.92373419e-02,-6.40397251e-01,5.71343228e-02,6.45280719e-01
-3.21034160e-01,2.91943368e-01,6.31815195e-01,1.04579732e-01,1.09097195e+00,6.40411854e-01
-2.62582623e-01,2.21177445e-01,6.38621330e-01,1.16512612e-01,1.10787368e+00,6.49162829e-01
2.68215901e-01,-2.35739638e-01,3.32680643e-01,-3.48574638e-01,2.58228004e-01,4.81851310e-01
4.59285623e-01,2.96150638e-01,-1.16625264e-01,-1.31516230e+00,-1.44096756e+00,1.32032323e+00
-6.72611074e-02,-2.41714770e-01,6.90192103e-01,1.92997143e-01,1.19129980e+00,7.16668010e-01
4.32166698e-01,-4.59349540e-02,-6.06088161e-01,-1.19083560e+00,-1.27568376e+00,1.33620071e+00
-1.57966792e-01,-2.93828873e-01,6.69077277e-01,1.76687434e-01,4.39546466e-01,6.92013621e-01
4.35485711e-01,-1.40366345e-01,-4.17161465e-01,-1.13686514e+00,-1.32680726e+00,1.21098554e+00
4.80644807e-01,-2.46152283e-01,7.39517570e-01,-1.43320799e+00,2.19229683e-01,1.61275280e+00
-2.79458646e-01,3.01795965e-01,7.08405495e-01,2.11686656e-01,1.19532537e+00,7.39357531e-01
1.60894095e-01,4.90459087e-02,-6.32729888e-01,1.78387180e-01,-1.91875830e-01,6.57395720e-01
4.70968308e-04,-2.51136077e-02,-9.39847678e-02,-1.70588359e-01,-3.76549184e-01,1.94765300e-01
1.11437304e-01,3.55209458e-01,7.92521119e-01,-3.96954924e-01,2.26984859e+00,8.86376321e-01
4.88754856e-01,-1.42365246e-01,8.48783970e-01,-1.51912487e+00,2.51204729e-01,1.74016511e+00
2.32155542e-01,-1.76494487e-01,4.15279120e-01,-8.07321906e-01,-8.04841816e-02,9.07868624e-01
3.67400480e-01,-2.61839424e-02,3.22562546e-01,-1.23595290e-01,1.28660753e-01,3.45430732e-01
4.61923700e-01,-2.29252902e-01,3.39792848e-01,-1.14437187e+00,-1.97248876e-01,1.19375300e+00
1.04084197e-01,2.77149405e-01,5.52792192e-01,-8.54169279e-02,1.42494082e+00,5.59352517e-01
5.12849357e-01,2.04318920e-01,1.11307073e+00,-1.80919623e+00,1.54969975e-01,2.12417459e+00
5.12173436e-01,1.04454818e-01,1.17041838e+00,-1.74912727e+00,4.13805127e-01,2.10459614e+00
-3.16052441e-01,-1.59095550e-01,5.16393304e-01,7.65227675e-02,2.80641079e-01,5.22032320e-01
2.03210740e-01,3.67963453e-02,-6.64213538e-01,-1.91889197e-01,1.32425815e-01,6.91376209e-01
3.89581094e-01,-2.81420340e-01,3.56878340e-02,-7.79618084e-01,-1.50882304e-01,7.80434489e-01
5.59235117e-01,-6.27419526e-02,2.10786724e+00,-1.63549984e+00,1.70324469e+00,2.66795135e+00
5.39232250e-01,2.80546580e-01,1.56357324e+00,-1.99415922e+00,7.04318464e-01,2.53405452e+00
-2.30291360e-01,3.72155430e-02,7.15170145e-01,2.18789175e-01,1.19688308e+00,7.47888386e-01
5.46687641e-01,1.25638381e-01,1.80354524e+00,-1.82362688e+00,1.24003649e+00,2.56483722e+00
4.91053847e-01,1.12239454e-02,8.06730151e-01,-1.55294001e+00,4.52191532e-02,1.74998176e+00
4.28856519e-01,-1.09351048e-01,-6.37910604e-01,-1.15945327e+00,-1.19769406e+00,1.32335246e+00
-3.09437252e-01,-9.10192841e-02,5.63854218e-01,1.08823404e-01,3.29095960e-01,5.74259639e-01
-7.99155605e-02,-2.41644579e-01,7.17689514e-01,2.18717977e-01,1.19081223e+00,7.50277162e-01
-2.62972973e-01,2.07909698e-01,6.31727338e-01,1.05025694e-01,1.09142196e+00,6.40398204e-01
9.92492935e-02,-7.66965020e-02,-2.80536592e-01,1.31035849e-01,-8.70014206e-02,3.09630692e-01
9.02614733e-02,2.77078682e-01,6.08131886e-01,-1.51721328e-01,1.65233302e+00,6.26772463e-01
3.93378863e-01,-2.13873178e-01,-3.33595723e-02,-8.09666157e-01,-1.62194669e-01,8.10353100e-01
-3.27642232e-01,1.62257614e-01,7.87061334e-01,2.44951412e-01,1.07062984e+00,8.24297726e-01
5.49138166e-01,-8.98529153e-02,1.97094977e+00,-1.58729637e+00,1.63015795e+00,2.53064275e+00
5.49951785e-01,-2.32695743e-01,2.05095863e+00,-1.47915494e+00,1.79921556e+00,2.52870154e+00
-2.36204071e-01,-3.05916503e-01,5.15385270e-01,7.57961571e-02,2.79554248e-01,5.20929039e-01
-2.06258492e-01,-2.88096842e-01,5.54515362e-01,1.02802262e-01,3.19702506e-01,5.63964128e-01
2.55812584e-01,-1.51056412e-01,4.98497725e-01,-3.82261455e-01,3.91385674e-01,6.28190935e-01
-2.50309083e-01,1.14633795e-01,6.67270541e-01,1.63892820e-01,1.16764295e+00,6.87103212e-01
4.37986745e-01,-3.10880590e-01,-1.70621961e-01,-9.23340857e-01,-9.88076210e-01,9.38972950e-01
-2.51527335e-01,-3.57128518e-02,8.31869125e-01,2.71196067e-01,7.88209140e-01,8.74959171e-01
3.04588857e-01,-3.54745193e-01,-1.67346433e-01,-7.34797418e-01,-1.43985438e+00,7.53612697e-01
5.41520289e-01,-9.56229306e-02,1.85298669e+00,-1.57659256e+00,1.53693783e+00,2.43294144e+00
-7.23335635e-03,-1.71620209e-01,7.42667556e-01,2.33561054e-01,1.16877353e+00,7.78528035e-01
5.89826988e-01,-2.89649541e-01,2.60084081e+00,-1.76293421e+00,1.96892416e+00,3.14202309e+00
1.36202276e-01,2.72928862e-01,4.21654403e-01,1.27367571e-01,4.82325554e-01,4.40471262e-01
1.82046419e-02,2.24137129e-01,4.16136086e-01,4.29588318e-01,-4.02900949e-02,5.98093092e-01
-1.40408086e-01,-3.60535047e-01,6.07482076e-01,1.37674287e-01,3.72073948e-01,6.22887373e-01
2.39843805e-01,1.52771481e-01,-4.90157217e-01,-2.15466231e-01,5.43233991e-01,5.35424888e-01
4.95041805e-01,-3.28230432e-01,1.10765111e+00,-1.47523212e+00,8.38012516e-01,1.84477663e+00
3.11019772e-01,2.02335813e-01,1.01151019e-01,8.43180597e-01,3.28696966e-01,8.49226177e-01
4.01407808e-01,-3.01782052e-02,-1.41987279e-01,-8.44144225e-01,-1.81158751e-01,8.56002271e-01
-3.15491983e-02,3.18217942e-01,3.61151040e-01,5.21601886e-02,8.02985847e-01,3.64898294e-01
-1.41780684e-02,-2.75463872e-01,6.36792421e-01,1.16449818e-01,1.10697877e+00,6.47352397e-01
-3.30919649e-01,-1.16671274e-01,5.22294044e-01,8.07698369e-02,2.86895454e-01,5.28502405e-01
-1.86889345e-01,1.07053191e-01,6.65666580e-01,1.58674702e-01,1.16120768e+00,6.84316933e-01
1.14314809e-01,-7.60747367e-02,-3.07943404e-01,1.47270843e-01,-6.68439865e-02,3.41347098e-01
-2.58527160e-01,-5.89543108e-02,7.82544136e-01,2.46668562e-01,6.13908589e-01,8.20500255e-01
1.04668057e-01,3.67171265e-02,-7.23428845e-01,5.37633955e-01,2.05001548e-01,9.01332080e-01
1.72919830e-01,9.83142120e-02,-4.54926312e-01,9.34067369e-03,-4.03633475e-01,4.55022186e-01
5.32450354e-01,4.58772238e-02,1.60905528e+00,-1.72682035e+00,1.13970482e+00,2.36028981e+00
-3.26624703e-01,8.86476444e-02,8.22707534e-01,2.68270195e-01,7.32247293e-01,8.65341902e-01
2.67121261e-01,-3.35277594e-01,3.55261385e-01,-5.39606810e-01,-5.33909276e-02,6.46054327e-01
-2.83910456e-01,-1.05654196e-01,5.99252701e-01,1.31636187e-01,3.64377260e-01,6.13540471e-01
-3.69299794e-01,3.38031561e-01,6.57282591e-01,1.45531222e-01,1.14609754e+00,6.73201144e-01
5.00917289e-02,1.72001644e-01,2.48125762e-01,2.03609213e-01,-2.34359264e-01,3.20972115e-01
-5.13961097e-02,1.63320515e-01,-2.88191855e-01,4.73257363e-01,3.11707795e-01,5.54100215e-01
-2.43069166e-01,1.62544806e-01,6.30298734e-01,1.02615520e-01,1.08790100e+00,6.38597250e-01
-2.16741851e-01,3.12597155e-01,1.66893616e-01,-2.54288137e-01,-3.78883123e-01,3.04164320e-01
-9.02045353e-03,-2.99561984e-01,6.47992969e-01,1.35890201e-01,1.13364506e+00,6.62088394e-01
-2.43431888e-01,1.61514790e-01,6.30272508e-01,1.02599397e-01,1.08786821e+00,6.38568759e-01
-2.06802565e-01,-2.23827518e-01,6.32707834e-01,1.53159544e-01,3.98913205e-01,6.50981605e-01
4.23204044e-01,3.55779882e-01,-5.67422271e-01,-8.33869874e-01,-4.37319398e-01,1.00861645e+00
-8.30542898e-02,7.59617452e-02,1.04404591e-01,-2.64067650e-01,-4.24373031e-01,2.83957809e-01
-2.76387486e-01,-2.19124696e-01,5.20655870e-01,7.95058459e-02,2.85249650e-01,5.26691318e-01
6.11299584e-01,-3.43655300e-01,2.91125536e+00,-2.01132274e+00,1.94992793e+00,3.53847790e+00
-2.04232786e-01,-2.37301245e-01,6.18254066e-01,1.43992588e-01,3.83632064e-01,6.34800732e-01
5.66239294e-01,-1.46848146e-01,2.24205184e+00,-1.60657036e+00,1.84257805e+00,2.75823569e+00
3.03708293e-01,-3.10906961e-01,-6.35536015e-02,-7.02065229e-01,-1.43822873e+00,7.04935908e-01
2.73768250e-01,-3.00500411e-01,2.75859177e-01,-2.72697866e-01,7.87965208e-02,3.87894869e-01
-1.71711731e-01,3.13666926e-01,-2.63495743e-01,6.95702136e-02,-1.52524635e-01,2.72525281e-01
5.36589053e-01,1.56040292e-01,1.60674632e+00,-1.85042369e+00,9.80002820e-01,2.45065331e+00
-9.84591780e-02,-9.03216614e-02,6.35105133e-01,1.06672421e-01,1.09503758e+00,6.44001186e-01
2.59765117e-01,7.21010582e-02,2.86890298e-01,1.52677640e-01,3.14989388e-01,3.24986935e-01
